season,week,bias1-mean,bias1-std,bias2-mean,bias2-std,bias3-mean,bias3-std,bias0-ap-mean,bias0-ap-std,bias0-mean-mean,bias0-mean-std
2014,1,0.041916167664670656,0.8502994011976048,0.10778443113772455,0.8622754491017964,0.15568862275449102,0.8323353293413174,0.03592814371257485,0.874251497005988,0.844311377245509,0.8562874251497006
2014,2,0.029940119760479042,0.9880239520958084,0.023952095808383235,0.9880239520958084,0.011976047904191617,1.0,0.05389221556886228,0.9281437125748503,0.8203592814371258,0.8862275449101796
2014,3,0.05389221556886228,0.9281437125748503,0.05389221556886228,0.9401197604790419,0.2215568862275449,0.9341317365269461,0.0658682634730539,0.9161676646706587,0.9101796407185628,0.8682634730538922
2014,4,0.08383233532934131,0.8802395209580839,0.11976047904191617,0.9101796407185628,0.2155688622754491,0.874251497005988,0.1497005988023952,0.8922155688622755,0.9281437125748503,0.8922155688622755
2014,5,0.3413173652694611,0.9580838323353293,0.04790419161676647,0.9580838323353293,0.08982035928143713,0.9461077844311377,0.2694610778443114,0.8862275449101796,0.8323353293413174,0.9101796407185628
2014,6,0.9760479041916168,0.9700598802395209,0.06287425149700598,0.9461077844311377,0.0748502994011976,0.9401197604790419,0.4311377245508982,0.6946107784431138,0.7425149700598802,0.7305389221556886
2014,7,0.41916167664670656,0.8383233532934131,0.16167664670658682,0.8323353293413174,0.1497005988023952,0.8083832335329342,0.31137724550898205,0.8323353293413174,0.7964071856287425,0.8383233532934131
2014,8,0.30538922155688625,0.6826347305389222,0.3203592814371258,0.6526946107784432,0.5508982035928144,0.7365269461077845,0.23952095808383234,0.7724550898203593,0.7125748502994012,0.7544910179640718
2014,9,0.6077844311377245,0.6586826347305389,0.2904191616766467,0.6706586826347305,0.23353293413173654,0.6766467065868264,0.6167664670658682,0.6586826347305389,0.7604790419161677,0.7245508982035929
2014,10,0.9610778443113772,0.7544910179640718,0.15269461077844312,0.6826347305389222,0.2874251497005988,0.7005988023952096,0.9940119760479041,0.5389221556886228,0.20359281437125748,0.6467065868263473
2014,11,0.8562874251497006,0.4550898203592814,0.49700598802395207,0.5449101796407185,0.4161676646706587,0.5269461077844312,0.8862275449101796,0.38922155688622756,0.47604790419161674,0.46706586826347307
2014,12,0.4880239520958084,0.281437125748503,0.6796407185628742,0.4251497005988024,0.2964071856287425,0.41916167664670656,0.5329341317365269,0.49101796407185627,0.49700598802395207,0.5209580838323353
2014,13,0.7904191616766467,0.5209580838323353,0.5329341317365269,0.6047904191616766,0.6017964071856288,0.5688622754491018,0.6287425149700598,0.3712574850299401,0.6287425149700598,0.40119760479041916
2014,14,0.9820359281437125,0.7065868263473054,0.3502994011976048,0.7425149700598802,0.40718562874251496,0.6706586826347305,0.9640718562874252,0.1377245508982036,0.38922155688622756,0.2215568862275449
2014,15,0.9341317365269461,0.6946107784431138,0.32934131736526945,0.7485029940119761,0.25748502994011974,0.8143712574850299,0.7125748502994012,0.08982035928143713,0.09580838323353294,0.2155688622754491
2014,16,0.7095808383233533,0.7724550898203593,0.30538922155688625,0.7844311377245509,0.20958083832335328,0.8263473053892215,0.5449101796407185,0.4491017964071856,0.49101796407185627,0.5508982035928144
2014,17,0.7994011976047904,0.1437125748502994,0.7994011976047904,0.12574850299401197,0.5868263473053892,0.10778443113772455,0.7604790419161677,0.3592814371257485,0.11377245508982035,0.4251497005988024
2015,1,0.20958083832335328,0.9101796407185628,0.07784431137724551,0.8682634730538922,0.08383233532934131,0.8383233532934131,0.3532934131736527,0.9401197604790419,0.8622754491017964,0.9580838323353293
2015,3,0.20958083832335328,0.8682634730538922,0.09580838323353294,0.8263473053892215,0.16467065868263472,0.8203592814371258,0.46706586826347307,0.8562874251497006,0.38323353293413176,0.9041916167664671
2015,4,0.17964071856287425,0.9401197604790419,0.041916167664670656,0.9640718562874252,0.03592814371257485,0.9520958083832335,0.2994011976047904,0.7604790419161677,0.5868263473053892,0.7604790419161677
2015,5,0.37425149700598803,0.9760479041916168,0.017964071856287425,0.9760479041916168,0.05389221556886228,0.9760479041916168,0.2215568862275449,0.7664670658682635,0.39520958083832336,0.7904191616766467
2015,6,0.9880239520958084,0.9940119760479041,0.005988023952095809,1.0,0.029940119760479042,0.9880239520958084,0.8203592814371258,0.7784431137724551,0.2155688622754491,0.8622754491017964
2015,7,0.9940119760479041,1.0,0.011976047904191617,0.9940119760479041,0.017964071856287425,0.9940119760479041,0.5808383233532934,0.5748502994011976,0.40718562874251496,0.6347305389221557
2015,8,1.0,0.9820359281437125,0.029940119760479042,0.9820359281437125,0.005988023952095809,0.9820359281437125,0.9101796407185628,0.3473053892215569,0.3473053892215569,0.4550898203592814
2015,9,0.9520958083832335,0.9461077844311377,0.0718562874251497,0.9281437125748503,0.38922155688622756,0.9101796407185628,0.8143712574850299,0.32934131736526945,0.32934131736526945,0.39520958083832336
2015,10,0.9700598802395209,0.9520958083832335,0.06287425149700598,0.9341317365269461,0.281437125748503,0.9161676646706587,0.8802395209580839,0.17964071856287425,0.1497005988023952,0.2275449101796407
2015,11,0.7095808383233533,0.7365269461077845,0.2155688622754491,0.8383233532934131,0.4281437125748503,0.7724550898203593,0.7544910179640718,0.2634730538922156,0.41317365269461076,0.2634730538922156
2015,12,0.7335329341317365,0.5449101796407185,0.3502994011976048,0.688622754491018,0.2634730538922156,0.6826347305389222,0.7245508982035929,0.2874251497005988,0.19760479041916168,0.3772455089820359
2015,13,0.6227544910179641,0.3143712574850299,0.7275449101796407,0.2694610778443114,0.811377245508982,0.2694610778443114,0.5269461077844312,0.25149700598802394,0.25149700598802394,0.24550898203592814
2015,14,0.8892215568862275,0.2634730538922156,0.6706586826347305,0.31137724550898205,0.39520958083832336,0.2904191616766467,0.844311377245509,0.16167664670658682,0.12574850299401197,0.11976047904191617
2015,15,0.7724550898203593,0.2694610778443114,0.7125748502994012,0.38922155688622756,0.9640718562874252,0.19161676646706588,0.6107784431137725,0.23952095808383234,0.18862275449101795,0.23952095808383234
2015,16,0.44011976047904194,0.19161676646706588,0.7994011976047904,0.1437125748502994,0.6107784431137725,0.18562874251497005,0.39520958083832336,0.592814371257485,0.5149700598802395,0.5868263473053892
2016,1,0.04790419161676647,0.9640718562874252,0.03592814371257485,0.9700598802395209,0.0658682634730539,0.9580838323353293,0.041916167664670656,0.9760479041916168,0.9760479041916168,0.9700598802395209
2016,2,0.281437125748503,0.8862275449101796,0.16766467065868262,0.844311377245509,0.19161676646706588,0.844311377245509,0.33532934131736525,1.0,1.0,1.0
2016,3,0.25149700598802394,0.8083832335329342,0.15269461077844312,0.7904191616766467,0.1317365269461078,0.7784431137724551,0.3712574850299401,0.9700598802395209,0.9580838323353293,0.9760479041916168
2016,4,0.11377245508982035,0.7245508982035929,0.25149700598802394,0.7664670658682635,0.3592814371257485,0.7065868263473054,0.12574850299401197,0.9221556886227545,0.8682634730538922,0.8802395209580839
2016,5,0.10778443113772455,0.592814371257485,0.4281437125748503,0.6766467065868264,0.437125748502994,0.688622754491018,0.09580838323353294,0.6347305389221557,0.8263473053892215,0.6047904191616766
2016,6,0.32335329341317365,0.38323353293413176,0.6976047904191617,0.5029940119760479,0.5389221556886228,0.40119760479041916,0.2874251497005988,0.46706586826347307,0.6706586826347305,0.4431137724550898
2016,7,0.32934131736526945,0.3652694610778443,0.7514970059880239,0.40718562874251496,0.8802395209580839,0.3712574850299401,0.32934131736526945,0.7485029940119761,0.7245508982035929,0.7485029940119761
2016,8,0.46107784431137727,0.2994011976047904,0.7634730538922155,0.23353293413173654,0.7425149700598802,0.24550898203592814,0.44610778443113774,0.8143712574850299,0.7365269461077845,0.8143712574850299
2016,9,0.7095808383233533,0.3772455089820359,0.6197604790419161,0.25748502994011974,0.6467065868263473,0.30538922155688625,0.7724550898203593,0.718562874251497,0.6586826347305389,0.7724550898203593
2016,10,0.5389221556886228,0.2275449101796407,0.8323353293413174,0.20958083832335328,0.8473053892215568,0.2215568862275449,0.6526946107784432,0.7844311377245509,0.8562874251497006,0.8023952095808383
2016,11,0.5568862275449101,0.49101796407185627,0.7425149700598802,0.2934131736526946,0.7964071856287425,0.3592814371257485,0.6646706586826348,0.9520958083832335,0.9520958083832335,0.9520958083832335
2016,12,0.6676646706586826,0.5149700598802395,0.3592814371257485,0.3413173652694611,0.7425149700598802,0.32335329341317365,0.7005988023952096,0.8802395209580839,0.3712574850299401,0.9221556886227545
2016,13,0.46107784431137727,0.3143712574850299,0.6197604790419161,0.2215568862275449,0.8203592814371258,0.25149700598802394,0.47904191616766467,0.7245508982035929,0.5688622754491018,0.8083832335329342
2016,14,0.3413173652694611,0.23952095808383234,0.8772455089820359,0.18562874251497005,0.8023952095808383,0.16766467065868262,0.3652694610778443,0.6467065868263473,0.8802395209580839,0.5688622754491018
2016,15,0.2964071856287425,0.19760479041916168,0.8862275449101796,0.17964071856287425,0.7155688622754491,0.17365269461077845,0.30538922155688625,0.6287425149700598,0.8502994011976048,0.562874251497006
2016,16,0.5029940119760479,0.437125748502994,0.6976047904191617,0.2155688622754491,0.6646706586826348,0.20359281437125748,0.3473053892215569,0.6107784431137725,0.6646706586826348,0.592814371257485
2017,1,0.08982035928143713,0.8622754491017964,0.10179640718562874,0.874251497005988,0.09580838323353294,0.8502994011976048,0.2275449101796407,0.7964071856287425,0.47604790419161674,0.7964071856287425
2017,2,0.10179640718562874,0.7904191616766467,0.1377245508982036,0.6946107784431138,0.1407185628742515,0.718562874251497,0.15568862275449102,0.7065868263473054,0.44011976047904194,0.7065868263473054
2017,3,0.31137724550898205,0.5269461077844312,0.437125748502994,0.49101796407185627,0.5688622754491018,0.46706586826347307,0.2634730538922156,0.6826347305389222,0.6227544910179641,0.6526946107784432
2017,4,0.24550898203592814,0.6287425149700598,0.33532934131736525,0.6646706586826348,0.9520958083832335,0.5329341317365269,0.17964071856287425,0.7425149700598802,0.7904191616766467,0.6586826347305389
2017,5,0.44011976047904194,0.4251497005988024,0.5239520958083832,0.5389221556886228,0.8922155688622755,0.4491017964071856,0.46107784431137727,0.4550898203592814,0.592814371257485,0.47305389221556887
2017,6,0.9610778443113772,0.3532934131736527,0.47904191616766467,0.5089820359281437,0.5868263473053892,0.46107784431137727,1.0,0.24550898203592814,0.2215568862275449,0.33532934131736525
2017,7,0.9161676646706587,0.2874251497005988,0.46407185628742514,0.44011976047904194,0.31736526946107785,0.437125748502994,0.9580838323353293,0.20359281437125748,0.011976047904191617,0.2694610778443114
2017,8,0.9221556886227545,0.2934131736526946,0.41916167664670656,0.24550898203592814,0.6706586826347305,0.25748502994011974,0.9700598802395209,0.41317365269461076,0.03592814371257485,0.5089820359281437
2017,9,0.8562874251497006,0.15568862275449102,0.7365269461077845,0.15568862275449102,0.7544910179640718,0.1437125748502994,0.8682634730538922,0.10778443113772455,0.18862275449101795,0.18562874251497005
2017,10,0.6856287425149701,0.5029940119760479,0.4491017964071856,0.41916167664670656,0.4940119760479042,0.41317365269461076,0.5868263473053892,0.2754491017964072,0.30538922155688625,0.281437125748503
2017,11,0.38622754491017963,0.3413173652694611,0.6526946107784432,0.2634730538922156,0.5059880239520959,0.2994011976047904,0.38323353293413176,0.5209580838323353,0.3772455089820359,0.47904191616766467
2017,12,0.4281437125748503,0.39520958083832336,0.6347305389221557,0.41317365269461076,0.7664670658682635,0.39520958083832336,0.47305389221556887,0.5868263473053892,0.6766467065868264,0.5568862275449101
2017,13,0.8203592814371258,0.24550898203592814,0.7275449101796407,0.30538922155688625,0.8592814371257484,0.31736526946107785,0.9341317365269461,0.25748502994011974,0.2874251497005988,0.31137724550898205
2017,14,0.9101796407185628,0.7305389221556886,0.23353293413173654,0.8203592814371258,0.059880239520958084,0.8682634730538922,0.8502994011976048,0.029940119760479042,0.005988023952095809,0.029940119760479042
2017,15,0.8892215568862275,0.25149700598802394,0.5449101796407185,0.4491017964071856,0.4431137724550898,0.38622754491017963,0.874251497005988,0.11976047904191617,0.023952095808383235,0.16766467065868262
2017,16,0.1347305389221557,0.6706586826347305,0.5688622754491018,0.6287425149700598,0.5568862275449101,0.7544910179640718,0.48502994011976047,0.281437125748503,0.41916167664670656,0.25149700598802394
2018,1,0.2964071856287425,0.7664670658682635,0.20359281437125748,0.7724550898203593,0.30538922155688625,0.7604790419161677,0.281437125748503,0.844311377245509,0.874251497005988,0.874251497005988
2018,2,0.7514970059880239,0.7964071856287425,0.2215568862275449,0.718562874251497,0.2964071856287425,0.7245508982035929,0.6586826347305389,0.8682634730538922,0.5808383233532934,0.8982035928143712
2018,3,0.37425149700598803,0.6526946107784432,0.25748502994011974,0.6347305389221557,0.3383233532934132,0.6467065868263473,0.41317365269461076,0.6407185628742516,0.3592814371257485,0.6766467065868264
2018,4,0.47305389221556887,0.5329341317365269,0.39520958083832336,0.49700598802395207,0.16467065868263472,0.592814371257485,0.40119760479041916,0.5988023952095808,0.31736526946107785,0.6167664670658682
2018,5,0.11976047904191617,0.32335329341317365,0.6796407185628742,0.2994011976047904,0.12574850299401197,0.5029940119760479,0.08383233532934131,0.5449101796407185,0.5449101796407185,0.3592814371257485
2018,6,0.4281437125748503,0.3473053892215569,0.5988023952095808,0.39520958083832336,0.6407185628742516,0.40718562874251496,0.41916167664670656,0.33532934131736525,0.27245508982035926,0.25748502994011974
2018,7,0.5179640718562875,0.39520958083832336,0.592814371257485,0.33532934131736525,0.5748502994011976,0.3652694610778443,0.5508982035928144,0.47305389221556887,0.3532934131736527,0.5449101796407185
2018,8,0.20958083832335328,0.17365269461077845,0.844311377245509,0.16766467065868262,0.8682634730538922,0.1497005988023952,0.16167664670658682,0.5568862275449101,0.562874251497006,0.5029940119760479
2018,9,0.49700598802395207,0.16167664670658682,0.7634730538922155,0.1497005988023952,0.6946107784431138,0.15568862275449102,0.40718562874251496,0.41916167664670656,0.23952095808383234,0.46107784431137727
2018,10,0.16167664670658682,0.041916167664670656,0.9820359281437125,0.041916167664670656,0.9700598802395209,0.017964071856287425,0.10778443113772455,0.4311377245508982,0.5508982035928144,0.1317365269461078
2018,11,0.16766467065868262,0.16766467065868262,0.9041916167664671,0.09580838323353294,0.7904191616766467,0.10179640718562874,0.20958083832335328,0.8023952095808383,0.7544910179640718,0.6826347305389222
2018,12,0.19161676646706588,0.07784431137724551,0.9970059880239521,0.029940119760479042,0.9880239520958084,0.0658682634730539,0.19760479041916168,0.48502994011976047,0.7305389221556886,0.4311377245508982
2018,13,0.6287425149700598,0.011976047904191617,0.9970059880239521,0.011976047904191617,0.9820359281437125,0.005988023952095809,0.6347305389221557,0.3413173652694611,0.6167664670658682,0.3652694610778443
2018,14,0.8263473053892215,0.08982035928143713,0.9401197604790419,0.05389221556886228,0.9341317365269461,0.04790419161676647,0.8323353293413174,0.5029940119760479,0.5269461077844312,0.5748502994011976
2018,15,0.5508982035928144,0.0658682634730539,0.9760479041916168,0.017964071856287425,0.7754491017964071,0.059880239520958084,0.5389221556886228,0.4431137724550898,0.5329341317365269,0.41916167664670656
2018,16,0.39820359281437123,0.18562874251497005,0.8383233532934131,0.1377245508982036,0.6287425149700598,0.1377245508982036,0.3413173652694611,0.46107784431137727,0.5029940119760479,0.48502994011976047
2019,1,0.07784431137724551,0.562874251497006,0.4550898203592814,0.562874251497006,0.8592814371257484,0.5508982035928144,0.059880239520958084,0.8502994011976048,0.9161676646706587,0.844311377245509
2019,2,0.4491017964071856,0.46107784431137727,0.5029940119760479,0.46706586826347307,0.8263473053892215,0.4311377245508982,0.44610778443113774,0.6167664670658682,0.688622754491018,0.7125748502994012
2019,3,0.3532934131736527,0.44610778443113774,0.5089820359281437,0.3772455089820359,0.7425149700598802,0.3413173652694611,0.2934131736526946,0.7305389221556886,0.5568862275449101,0.7365269461077845
